Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
54,Travel_Rarely,Research & Development,9,4,Life Sciences,1,3577,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,2016-12-31,3577,4.0,4.0,3.0,2016-12-31,,,,,
31,Travel_Rarely,Research & Development,21,3,Life Sciences,1,3578,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,2016-12-31,3578,3.0,1.0,2.0,2016-12-31,,,,,
31,Travel_Rarely,Sales,24,1,Marketing,1,3579,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,2016-12-31,3579,3.0,1.0,3.0,2016-12-31,,,,,
59,Travel_Rarely,Research & Development,3,4,Technical Degree,1,3580,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,2016-12-31,3580,3.0,4.0,3.0,2016-12-31,,,,,
43,Travel_Rarely,Research & Development,11,2,Life Sciences,1,3581,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,2016-12-31,3581,3.0,4.0,3.0,2016-12-31,,,,,
49,Travel_Rarely,Sales,14,4,Life Sciences,1,3582,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,2016-12-31,3582,1.0,3.0,4.0,2016-12-31,,,,,
36,Travel_Frequently,Sales,5,2,Marketing,1,3583,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,2016-12-31,3583,3.0,2.0,2.0,2016-12-31,,,,,
48,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3584,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,2016-12-31,3584,4.0,2.0,2.0,2016-12-31,,,,,
27,Travel_Rarely,Research & Development,6,4,Life Sciences,1,3585,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,2016-12-31,3585,1.0,3.0,3.0,2016-12-31,,,,,
29,Travel_Rarely,Sales,17,4,Medical,1,3586,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,2016-12-31,3586,3.0,4.0,3.0,2016-12-31,,,,,
48,Travel_Rarely,Sales,1,1,Marketing,1,3587,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,2016-12-31,3587,4.0,4.0,4.0,2016-12-31,,,,,
29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,3588,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7,2016-12-31,3588,4.0,4.0,2.0,2016-12-31,,,,,
34,Travel_Rarely,Sales,9,4,Medical,1,3589,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,2016-12-31,3589,3.0,3.0,2.0,2016-12-31,,,,,
44,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3590,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,2016-12-31,3590,2.0,2.0,3.0,2016-12-31,,,,,
33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3591,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,2016-12-31,3591,4.0,3.0,3.0,2016-12-31,,,,,
19,Travel_Rarely,Sales,2,4,Marketing,1,3592,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,2016-12-31,3592,2.0,4.0,3.0,2016-12-31,,,,,
23,Travel_Rarely,Sales,2,3,Medical,1,3593,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,2016-12-31,3593,4.0,3.0,3.0,2016-12-31,,,,,
25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,8004,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,2016-12-31,8004,3.0,4.0,3.0,2016-12-31,,,,,
26,Travel_Rarely,Human Resources,9,3,Life Sciences,1,3595,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,2016-12-31,3595,3.0,4.0,2.0,2016-12-31,,,,,
45,Travel_Rarely,Human Resources,12,3,Human Resources,1,8006,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,2016-12-31,8006,1.0,2.0,3.0,2016-12-31,,,,,
55,Non-Travel,Research & Development,27,3,Life Sciences,1,3597,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,2016-12-31,3597,4.0,2.0,3.0,2016-12-31,,,,,
21,Travel_Frequently,Research & Development,20,2,Medical,1,8008,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,2016-12-31,8008,1.0,3.0,1.0,2016-12-31,,,,,
46,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3599,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,2016-12-31,3599,4.0,2.0,3.0,2016-12-31,,,,,
34,Travel_Rarely,Sales,13,4,Medical,1,3600,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,2016-12-31,3600,3.0,1.0,3.0,2016-12-31,,,,,
51,Travel_Frequently,Research & Development,14,3,Life Sciences,1,3601,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,2016-12-31,3601,4.0,2.0,2.0,2016-12-31,,,,,
59,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3602,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,2016-12-31,3602,4.0,4.0,2.0,2016-12-31,,,,,
34,Travel_Frequently,Sales,14,4,Medical,1,3603,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,2016-12-31,3603,3.0,2.0,4.0,2016-12-31,,,,,
28,Travel_Frequently,Research & Development,2,3,Other,1,3604,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,2016-12-31,3604,4.0,3.0,2.0,2016-12-31,,,,,
44,Travel_Rarely,Research & Development,3,4,Life Sciences,1,3605,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13,2016-12-31,3605,3.0,1.0,2.0,2016-12-31,,,,,
34,Travel_Frequently,Sales,1,3,Life Sciences,1,3606,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,2016-12-31,3606,3.0,2.0,4.0,2016-12-31,,,,,
35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3607,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,2016-12-31,3607,3.0,3.0,3.0,2016-12-31,,,,,
42,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3608,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,2016-12-31,3608,2.0,2.0,3.0,2016-12-31,,,,,
43,Travel_Rarely,Research & Development,7,2,Medical,1,3609,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,2016-12-31,3609,4.0,4.0,4.0,2016-12-31,,,,,
36,Travel_Rarely,Research & Development,2,4,Medical,1,3610,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,2016-12-31,3610,3.0,2.0,3.0,2016-12-31,,,,,
44,Travel_Rarely,Research & Development,21,4,Life Sciences,1,8021,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,2016-12-31,8021,1.0,4.0,3.0,2016-12-31,,,,,
28,Travel_Frequently,Research & Development,2,3,Life Sciences,1,3612,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2,2016-12-31,3612,4.0,4.0,3.0,2016-12-31,,,,,
51,Travel_Frequently,Sales,21,4,Medical,1,3613,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,2016-12-31,3613,2.0,3.0,2.0,2016-12-31,,,,,
30,Non-Travel,Research & Development,2,4,Other,1,3614,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7,2016-12-31,3614,3.0,3.0,3.0,2016-12-31,,,,,
29,Travel_Rarely,Research & Development,29,4,Technical Degree,1,8025,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,2016-12-31,8025,2.0,3.0,3.0,2016-12-31,,,,,
28,Travel_Rarely,Sales,1,4,Life Sciences,1,3616,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,2016-12-31,3616,4.0,1.0,2.0,2016-12-31,,,,,
25,Travel_Rarely,Research & Development,18,2,Life Sciences,1,3617,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1,2016-12-31,3617,4.0,2.0,2.0,2016-12-31,,,,,
32,Travel_Rarely,Research & Development,10,4,Other,1,3618,Female,1,Sales Executive,Married,42330,1.0,Y,11,8,0,10.0,5,10,0,8,2016-12-31,3618,3.0,4.0,4.0,2016-12-31,,,,,
45,Travel_Frequently,Research & Development,19,3,Medical,1,3619,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,2016-12-31,3619,2.0,2.0,3.0,2016-12-31,,,,,
39,Travel_Rarely,Sales,29,1,Marketing,1,3620,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,2016-12-31,3620,3.0,2.0,3.0,2016-12-31,,,,,
58,Travel_Rarely,Research & Development,27,3,Other,1,3621,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,2016-12-31,3621,1.0,3.0,3.0,2016-12-31,,,,,
32,Travel_Rarely,Research & Development,5,3,Technical Degree,1,8032,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,2016-12-31,8032,4.0,3.0,3.0,2016-12-31,,,,,
39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,8033,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,2016-12-31,8033,3.0,1.0,3.0,2016-12-31,,,,,
30,Travel_Rarely,Sales,9,1,Marketing,1,3624,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,2016-12-31,3624,1.0,4.0,3.0,2016-12-31,,,,,
36,Travel_Rarely,Sales,1,3,Marketing,1,3625,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,2016-12-31,3625,4.0,3.0,3.0,2016-12-31,,,,,
46,Travel_Rarely,Sales,4,3,Medical,1,3626,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,2016-12-31,3626,4.0,1.0,4.0,2016-12-31,,,,,
28,Non-Travel,Research & Development,1,3,Medical,1,3627,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,2016-12-31,3627,3.0,4.0,3.0,2016-12-31,,,,,
50,Travel_Rarely,Research & Development,20,2,Medical,1,3628,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,2016-12-31,3628,4.0,1.0,3.0,2016-12-31,,,,,
40,Travel_Rarely,Sales,8,1,Other,1,8039,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,2016-12-31,8039,4.0,2.0,3.0,2016-12-31,,,,,
52,Travel_Rarely,Research & Development,3,2,Technical Degree,1,8040,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,2016-12-31,8040,2.0,2.0,2.0,2016-12-31,,,,,
30,Travel_Rarely,Research & Development,6,4,Medical,1,3631,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2016-12-31,3631,2.0,1.0,3.0,2016-12-31,,,,,
39,Travel_Rarely,Research & Development,26,1,Medical,1,3632,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,2016-12-31,3632,1.0,3.0,3.0,2016-12-31,,,,,
31,Non-Travel,Research & Development,1,2,Medical,1,3633,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,2016-12-31,3633,4.0,3.0,2.0,2016-12-31,,,,,
41,Non-Travel,Sales,6,3,Life Sciences,1,3634,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,2016-12-31,3634,3.0,2.0,3.0,2016-12-31,,,,,
31,Travel_Frequently,Research & Development,3,1,Life Sciences,1,8045,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,2016-12-31,8045,4.0,2.0,4.0,2016-12-31,,,,,
44,Travel_Rarely,Sales,5,3,Life Sciences,1,8046,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,2016-12-31,8046,1.0,1.0,4.0,2016-12-31,,,,,
42,Non-Travel,Research & Development,4,3,Life Sciences,1,3637,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,2016-12-31,3637,3.0,3.0,2.0,2016-12-31,,,,,
55,Travel_Rarely,Sales,11,3,Technical Degree,1,3638,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,2016-12-31,3638,4.0,3.0,3.0,2016-12-31,,,,,
56,Travel_Rarely,Sales,3,2,Medical,1,3639,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,2016-12-31,3639,4.0,2.0,3.0,2016-12-31,,,,,
40,Non-Travel,Research & Development,1,1,Life Sciences,1,3640,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,2016-12-31,3640,3.0,3.0,3.0,2016-12-31,,,,,
34,Travel_Rarely,Research & Development,3,2,Technical Degree,1,3641,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,2016-12-31,3641,4.0,4.0,2.0,2016-12-31,,,,,
40,Travel_Rarely,Sales,4,3,Medical,1,3642,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,2016-12-31,3642,3.0,4.0,3.0,2016-12-31,,,,,
41,Travel_Frequently,Sales,1,4,Other,1,3643,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,2016-12-31,3643,3.0,1.0,3.0,2016-12-31,,,,,
35,Travel_Frequently,Sales,1,2,Technical Degree,1,3644,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,2016-12-31,3644,3.0,3.0,3.0,2016-12-31,,,,,
51,Travel_Rarely,Sales,18,2,Life Sciences,1,3645,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,2016-12-31,3645,3.0,2.0,3.0,2016-12-31,,,,,
38,Travel_Rarely,Sales,2,4,Life Sciences,1,3646,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2016-12-31,3646,2.0,1.0,3.0,2016-12-31,,,,,
34,Travel_Rarely,Sales,4,3,Life Sciences,1,3647,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,2016-12-31,3647,3.0,1.0,4.0,2016-12-31,,,,,
25,Travel_Rarely,Research & Development,6,2,Medical,1,3648,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,2016-12-31,3648,4.0,4.0,2.0,2016-12-31,,,,,
58,Travel_Rarely,Sales,1,4,Technical Degree,1,8059,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,2016-12-31,8059,3.0,1.0,2.0,2016-12-31,,,,,
40,Travel_Rarely,Research & Development,14,4,Medical,1,3650,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,2016-12-31,3650,2.0,2.0,3.0,2016-12-31,,,,,
36,Travel_Frequently,Sales,16,2,Life Sciences,1,3651,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,2016-12-31,3651,1.0,1.0,2.0,2016-12-31,,,,,
48,Travel_Rarely,Research & Development,2,1,Life Sciences,1,3652,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,2016-12-31,3652,4.0,4.0,3.0,2016-12-31,,,,,
27,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3653,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,2016-12-31,3653,3.0,4.0,3.0,2016-12-31,,,,,
51,Travel_Rarely,Research & Development,4,1,Medical,1,3654,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,2016-12-31,3654,4.0,2.0,2.0,2016-12-31,,,,,
18,Non-Travel,Research & Development,1,4,Medical,1,3655,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,2016-12-31,3655,4.0,4.0,,2016-12-31,,,,,
35,Travel_Rarely,Research & Development,1,4,Other,1,3656,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,2016-12-31,3656,4.0,4.0,3.0,2016-12-31,,,,,
27,Travel_Frequently,Research & Development,26,4,Medical,1,3657,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,2016-12-31,3657,4.0,4.0,3.0,2016-12-31,,,,,
55,Travel_Rarely,Research & Development,19,3,Technical Degree,1,8068,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,2016-12-31,8068,1.0,3.0,2.0,2016-12-31,,,,,
56,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3659,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,2016-12-31,3659,4.0,2.0,3.0,2016-12-31,,,,,
34,Non-Travel,Sales,1,2,Life Sciences,1,3660,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,2016-12-31,3660,1.0,3.0,3.0,2016-12-31,,,,,
40,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3661,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2016-12-31,3661,2.0,3.0,3.0,2016-12-31,,,,,
34,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3662,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2016-12-31,3662,2.0,3.0,3.0,2016-12-31,,,,,
31,Travel_Frequently,Research & Development,2,2,Medical,1,8073,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,2016-12-31,8073,3.0,4.0,4.0,2016-12-31,,,,,
35,Travel_Frequently,Research & Development,1,2,Medical,1,8074,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,2016-12-31,8074,4.0,3.0,2.0,2016-12-31,,,,,
38,Travel_Frequently,Research & Development,7,3,Medical,1,3665,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,2016-12-31,3665,4.0,3.0,3.0,2016-12-31,,,,,
34,Travel_Rarely,Research & Development,10,4,Other,1,3666,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,2016-12-31,3666,3.0,4.0,4.0,2016-12-31,,,,,
28,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3667,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,2016-12-31,3667,3.0,1.0,3.0,2016-12-31,,,,,
31,Travel_Rarely,Research & Development,15,2,Life Sciences,1,8078,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,2016-12-31,8078,4.0,3.0,2.0,2016-12-31,,,,,
39,Travel_Rarely,Research & Development,17,4,Technical Degree,1,3669,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,2016-12-31,3669,1.0,4.0,4.0,2016-12-31,,,,,
51,Travel_Frequently,Research & Development,20,3,Medical,1,3670,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2016-12-31,3670,2.0,2.0,3.0,2016-12-31,,,,,
41,Travel_Frequently,Research & Development,1,3,Life Sciences,1,3671,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,2016-12-31,3671,4.0,4.0,2.0,2016-12-31,,,,,
37,Travel_Rarely,Research & Development,2,2,Medical,1,3672,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,2016-12-31,3672,3.0,3.0,3.0,2016-12-31,,,,,
33,Travel_Frequently,Research & Development,2,3,Medical,1,3673,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,2016-12-31,3673,2.0,4.0,4.0,2016-12-31,,,,,
32,Travel_Rarely,Research & Development,1,4,Medical,1,3674,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2,2016-12-31,3674,3.0,2.0,2.0,2016-12-31,,,,,
39,Non-Travel,Research & Development,29,2,Life Sciences,1,3675,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5,2016-12-31,3675,3.0,3.0,3.0,2016-12-31,,,,,
25,Travel_Rarely,Research & Development,7,4,Life Sciences,1,3676,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2,2016-12-31,3676,1.0,3.0,2.0,2016-12-31,,,,,
52,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3677,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2,2016-12-31,3677,4.0,3.0,2.0,2016-12-31,,,,,
43,Travel_Rarely,Research & Development,2,2,Medical,1,3678,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,2016-12-31,3678,1.0,3.0,1.0,2016-12-31,,,,,
27,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3679,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4,2016-12-31,3679,4.0,4.0,3.0,2016-12-31,,,,,
27,Travel_Rarely,Research & Development,2,5,Life Sciences,1,8090,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,2016-12-31,8090,4.0,3.0,3.0,2016-12-31,,,,,
26,Travel_Rarely,Research & Development,2,2,Other,1,3681,Male,3,Laboratory Technician,Single,53040,0.0,Y,20,8,1,5.0,2,4,1,1,2016-12-31,3681,1.0,4.0,3.0,2016-12-31,,,,,
42,Travel_Rarely,Sales,23,3,Marketing,1,3682,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9,2016-12-31,3682,,1.0,3.0,2016-12-31,,,,,
52,Travel_Rarely,Research & Development,5,2,Life Sciences,1,3683,Female,1,Healthcare Representative,Married,27590,9.0,Y,18,8,1,12.0,6,5,0,4,2016-12-31,3683,3.0,1.0,1.0,2016-12-31,,,,,
37,Travel_Rarely,Research & Development,20,5,Life Sciences,1,3684,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,2016-12-31,3684,1.0,3.0,3.0,2016-12-31,,,,,
35,Travel_Frequently,Research & Development,6,4,Medical,1,3685,Female,2,Research Director,Single,61420,2.0,Y,15,8,1,10.0,2,2,2,2,2016-12-31,3685,3.0,4.0,3.0,2016-12-31,,,,,
25,Travel_Rarely,Research & Development,1,4,Medical,1,3686,Male,2,Sales Executive,Married,25000,4.0,Y,14,8,2,7.0,2,3,0,2,2016-12-31,3686,1.0,4.0,2.0,2016-12-31,,,,,
26,Travel_Rarely,Research & Development,29,4,Life Sciences,1,3687,Male,1,Research Scientist,Single,63890,0.0,Y,22,8,0,8.0,2,7,0,7,2016-12-31,3687,3.0,1.0,3.0,2016-12-31,,,,,
29,Travel_Rarely,Sales,9,3,Life Sciences,1,3688,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9,2016-12-31,3688,2.0,1.0,2.0,2016-12-31,,,,,
49,Travel_Frequently,Sales,6,5,Medical,1,8099,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3,2016-12-31,8099,1.0,1.0,3.0,2016-12-31,,,,,
29,Travel_Frequently,Sales,3,2,Marketing,1,8100,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,2016-12-31,8100,3.0,4.0,3.0,2016-12-31,,,,,
54,Travel_Rarely,Sales,1,3,Medical,1,3691,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,2016-12-31,3691,4.0,4.0,2.0,2016-12-31,,,,,
58,Travel_Rarely,Sales,22,3,Life Sciences,1,3692,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,2016-12-31,3692,4.0,1.0,3.0,2016-12-31,,,,,
55,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3693,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,2016-12-31,3693,2.0,4.0,4.0,2016-12-31,,,,,
36,Travel_Rarely,Research & Development,1,3,Medical,1,3694,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,2016-12-31,3694,1.0,2.0,3.0,2016-12-31,,,,,
31,Travel_Frequently,Sales,4,3,Life Sciences,1,8105,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,2016-12-31,8105,2.0,3.0,3.0,2016-12-31,,,,,
30,Travel_Rarely,Sales,3,3,Life Sciences,1,3696,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,2016-12-31,3696,4.0,1.0,3.0,2016-12-31,,,,,
31,Travel_Rarely,Research & Development,1,3,Medical,1,3697,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,2016-12-31,3697,1.0,2.0,4.0,2016-12-31,,,,,
34,Travel_Frequently,Sales,2,1,Marketing,1,3698,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,2016-12-31,3698,4.0,1.0,3.0,2016-12-31,,,,,
31,Travel_Rarely,Sales,20,3,Technical Degree,1,8109,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,2016-12-31,8109,1.0,2.0,4.0,2016-12-31,,,,,
27,Travel_Rarely,Human Resources,11,4,Medical,1,3700,Male,4,Sales Executive,Married,66320,0.0,Y,16,8,0,6.0,3,5,1,4,2016-12-31,3700,2.0,1.0,4.0,2016-12-31,,,,,
36,Travel_Rarely,Sales,1,3,Marketing,1,3701,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8,2016-12-31,3701,1.0,4.0,2.0,2016-12-31,,,,,
36,Travel_Rarely,Research & Development,24,3,Other,1,3702,Female,3,Research Director,Married,63970,4.0,Y,14,8,1,11.0,3,3,0,2,2016-12-31,3702,3.0,1.0,2.0,2016-12-31,,,,,
